id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty [nm]
32947,7350,2641.791766,1190.583635,138.463817,91.54469148,9.690069673,2.108043297,25.16979095
32949,7350,7236.463325,1612.779493,165.5569705,98.78947481,10.90787938,2.399862285,31.80796191
32950,7350,7561.134784,7569.126671,141.2669822,61.28894102,9.928052345,1.887462989,32.50912574
32951,7350,7985.949518,1367.15144,132.5808652,90.95768932,9.828110809,2.785534231,26.35228568
32953,7351,3594.803273,6797.431795,191.0017384,80.2680735,9.319675407,2.038424649,42.16911301
32954,7351,7125.674033,6359.966834,114.4537349,51.18632441,9.586768378,2.172169581,29.27300012
32955,7355,4765.916753,9347.111797,125.3019213,63.99941574,9.656792133,1.389997219,25.26141439
32956,7355,7133.319047,1665.020156,184.0814912,75.39690317,9.981133407,2.206385863,43.50333285
32957,7356,6992.790444,2803.831323,128.2024936,51.42927423,9.34584636,1.794273317,31.67730587
32958,7356,7999.427943,1371.995695,98.85364082,50.05735553,9.913197066,2.043876606,24.27645465
32960,7358,7022.041321,2760.149598,163.9001005,118.9919506,9.167502832,2.095004828,26.24979566
32961,7359,6042.643716,4212.296667,93.06394221,54.80550124,10.04664979,1.978771459,21.23639272
32962,7359,6342.339556,6031.325755,124.8865372,95.67142052,9.280802162,1.839332008,20.89535077
32964,7362,3927.38353,5889.312547,165.5501371,134.3783515,9.516964482,1.726324249,23.35562226
32965,7362,7232.471693,4022.578313,182.2234366,112.5366819,9.446003679,1.912017141,30.35712463
32966,7362,7443.218483,9097.442113,125.963661,109.0573711,9.445629159,1.8218193,19.48118449
32967,7363,7218.777472,4071.432123,146.2289876,74.49493683,9.705296647,2.080079545,30.86570707
32968,7363,7421.800864,9083.388996,96.9529288,69.8736614,9.815750835,1.630781342,18.62351473
32969,7364,7173.728812,1607.186434,177.6199798,91.86537157,10.65860693,2.448242025,37.47122273
32970,7364,7439.198699,9080.360546,122.7382768,124.0969524,9.812814932,2.502962293,18.72476939
32971,7365,3091.287155,7596.997125,102.8607893,54.22022675,10.0218327,1.88997885,23.73082766
32972,7365,4575.930753,2944.910841,131.3267143,85.79361154,9.363312481,1.928671226,23.9686032
32973,7365,7167.97792,1619.001085,203.4124074,143.88611,8.926871807,2.134383844,30.98062524
32974,7366,7141.149409,1604.641669,146.4229834,104.5432498,10.06632755,2.198924719,25.10405895
32975,7367,4444.065725,5297.261106,109.8645022,77.52131932,9.600870891,2.251659826,21.43807533
32976,7367,7295.205112,1609.953009,184.8959398,97.79162995,9.67652989,2.112613675,35.44670872
32978,7368,2682.447364,8006.375982,105.7211675,112.6863704,10.03598026,2.099444065,16.12065582
32979,7368,3941.77254,5591.756499,120.9039177,56.40529315,10.31160444,2.964087938,33.69619362
32980,7368,4476.271406,5221.861679,91.6318129,55.25141281,10.27306428,2.464259911,21.91404627
32981,7368,7197.043835,1616.157507,197.7024079,155.299787,8.867860531,2.20013913,28.60296323
32982,7369,3472.570964,9097.737583,222.4386414,184.2557711,8.963835018,2.495109072,31.45443338
32983,7369,6445.374372,5307.266747,125.9754201,76.69162092,9.281123027,2.243710848,25.55991315
32984,7369,7213.403349,1651.452138,183.766324,182.0636236,9.563470027,2.781285285,25.37653851
32985,7370,4569.040512,2944.751382,162.4481064,79.32349534,8.337006371,2.095696839,34.1974808
32986,7370,7156.574695,1633.12554,165.6536079,80.73120329,10.17272419,2.43252258,37.11350743
32987,7371,7608.98423,9105.929633,148.6214868,115.4661886,9.097889863,2.047627385,23.48834713
32988,7372,2465.054911,1095.466628,184.2472354,93.33597203,8.703734902,1.73656596,33.79221351
32989,7373,4350.9083,6316.627323,109.4984657,63.05848514,9.551636163,1.540366173,22.3232135
32990,7374,2371.219527,1278.864031,166.1734706,267.9979326,10.37950721,2.893946873,17.35867897
32991,7375,3382.055703,8907.236009,108.5363635,110.3759874,9.923107527,2.230480451,16.9828661
32993,7376,3350.732281,8926.215142,149.9189668,136.3061773,9.539507493,2.634981066,23.03834698
32994,7376,7242.745683,3988.366417,163.4721715,111.5137114,9.403307128,1.666548467,25.59291632
32996,7379,2633.065355,8019.017285,113.6997055,52.47454995,9.447128164,2.015392466,27.84598199
32997,7380,8026.46887,1320.23978,134.5807487,111.9520083,9.176928749,1.977096218,21.04914465
32999,7381,3220.463699,8854.604925,128.2521534,63.90673757,10.47299872,2.262071401,29.68075406
33000,7381,6119.670373,4027.624448,116.2541211,62.78779758,9.287501385,1.746219393,24.5596512
33001,7381,7416.144245,9081.244988,122.4744797,144.8800572,10.10853721,1.708557637,15.89065316
33002,7382,3180.946599,8851.330031,180.8633369,87.56294823,9.281742137,1.84938719,35.21554029
33003,7382,7421.415677,9095.586033,114.8473883,79.71487495,9.319120744,1.753225019,20.98353537
33005,7382,7979.564143,1398.008021,124.6246777,76.77725284,9.424713561,1.481115043,22.81442552
33007,7384,6965.88318,2824.635332,125.465005,80.79188633,10.04545248,2.019652715,23.83500222
33009,7386,3053.629045,7608.514499,125.9085805,335.7931833,10.97224563,1.976491137,10.45572613
33010,7386,4282.942167,6302.639762,160.8781426,96.82144068,9.725889811,2.136867328,29.61409396
33011,7387,3026.025361,7608.535248,125.6965294,114.5933402,10.06769817,2.280944121,19.78545212
33014,7388,4426.792767,5325.940993,115.797081,62.11230513,10.00721363,1.959090912,25.33218302
33015,7388,6985.052237,2814.391386,141.2192419,78.82698536,8.61002579,1.876287598,27.46405885
33017,7390,2671.483883,8068.080475,124.5265504,64.92636077,9.340826391,1.51240008,25.27113211
33018,7392,2601.517625,624.2808182,107.7528521,54.31850803,10.02635391,1.819577731,24.80503411
33019,7392,7558.208285,9060.205917,100.3665885,73.61498693,9.318198663,1.877311855,19.16891591
33020,7393,2588.370685,635.460261,156.2869996,88.69147363,8.944389338,1.614043064,27.72785014
33021,7393,7593.352299,9024.400195,111.3618364,73.98067692,10.3195559,1.938887653,21.62884426
33022,7394,2598.814257,562.8069946,132.6853768,58.70316188,9.749525847,1.799168577,30.36421637
33023,7394,7568.872956,9038.967031,92.33630295,56.8678443,9.765115499,2.44340826,21.65908703
33024,7395,2613.444965,578.4629194,141.2778691,109.9474063,9.109145496,1.636079312,21.65823392
33025,7395,2977.661869,7577.705909,147.619181,150.4651716,9.628772607,2.240204193,20.1785452
33026,7396,3082.105896,7619.51902,119.4520625,144.9391326,9.977580423,2.317914068,16.20904893
33027,7397,3052.596488,7630.739022,130.0758463,135.6158277,10.06807121,2.157136474,18.34021488
33028,7397,3919.357988,5629.896055,140.7792064,99.83214118,9.45127212,1.939515252,23.74778173
33030,7400,3105.550555,7609.248758,109.7543507,114.7012464,10.60556346,2.53063661,17.26223803
33034,7402,4733.192444,6789.615018,194.5675096,103.1768776,8.883855359,2.214341026,37.45049639
33036,7403,6506.739902,5275.347083,150.8037932,89.9882054,8.898674974,1.327971533,25.29269875
33037,7403,7452.410916,7749.022241,148.5244173,82.86416077,9.846799391,1.846362126,28.20209217
33040,7404,6433.781955,5312.223616,100.0121638,80.93226744,9.631474082,1.809785417,17.96262
33046,7408,7468.580478,7727.355358,184.1049586,200.4226625,10.33455861,3.630859968,26.81480518
33048,7409,7693.885863,5415.981561,100.8153057,59.68399634,10.85982659,1.875770975,21.82890723
33056,7414,7204.103887,4044.5696,140.4050675,67.77614704,9.700010393,1.937467384,30.41349837
33057,7414,7725.712785,5450.265239,97.00983023,137.6015921,10.34519411,2.064618121,13.1096632
33059,7415,7698.352227,5431.066107,118.0179269,173.7636793,10.49577374,2.685690029,14.7677638
33060,7416,7694.271765,5441.818745,124.2222199,157.0832758,10.66127849,2.853413185,16.94667052
33061,7417,7719.946314,5416.277885,110.133804,103.505033,10.885049,2.245498585,17.97124735
33062,7418,7706.001588,5434.931976,123.4647952,142.6058305,10.43356132,2.340813856,17.03558192
33063,7419,7696.897515,5429.455956,135.7721715,88.91773612,9.852846297,1.878080614,24.23749011
33065,7423,4367.828165,6283.621453,130.3692166,70.33484257,9.476583315,1.714813163,26.11891839
33066,7423,6270.350407,3018.749211,142.8226315,61.55535307,9.427214431,2.545094433,37.35981384
33068,7425,4578.170447,6835.543484,190.8589658,130.6068915,9.716658162,2.143744653,30.41566606
33069,7425,6526.911343,5341.069854,160.4151452,88.16707974,9.095604471,1.907299667,30.20202853
33070,7425,7672.683437,5451.216053,125.7989722,88.42889961,9.934046669,2.102800038,22.8271868
33072,7426,4574.085208,6786.844431,141.1200496,80.37021663,10.7374379,2.050395705,27.84854666
33074,7427,4555.750877,6693.784883,278.5547435,156.134433,9.018544639,2.213748215,46.85955163
33075,7427,7625.73438,7540.140936,134.399851,76.80719824,9.27807957,1.820306137,26.03939906
33076,7427,7992.291135,9864.390752,121.0102211,63.71727903,9.467870851,1.951435814,26.27892026
33078,7429,6679.733238,8951.32736,108.7650308,57.46920331,9.53838776,1.75645235,24.02401877
33081,7432,6445.307819,4410.47618,156.8333094,69.61537784,9.99685549,1.976610953,34.87296907
33082,7433,6350.942359,2821.870469,184.3275729,79.89685296,9.862569379,2.018195853,40.0045502
33083,7433,6362.613951,4360.791524,108.7480232,111.9131615,10.30870241,2.374700283,17.09470274
33085,7435,7599.336288,9057.099993,129.5110355,134.7161998,9.292675851,1.933933679,17.93796175
33086,7436,7033.823333,1709.479064,157.083403,71.4030375,10.23879718,1.879914437,33.69534978
33087,7436,7532.128074,7638.987972,160.2364196,131.1824752,9.973982412,2.161069345,24.15275424
33088,7436,7558.851325,9066.792647,131.4128478,84.06930828,9.362708123,1.948554148,24.36188876
33091,7437,7630.953464,7521.387063,124.1137881,66.02333825,9.661497619,2.137172319,27.25875415
33093,7437,8016.185183,9850.924469,116.6836375,132.0740217,9.967295765,1.667265738,15.85329645
33095,7438,7552.060126,9152.4161,135.9265863,59.77887701,9.768467486,2.028570816,32.24527253
33096,7439,4338.251167,6316.978075,120.0881874,70.90268388,9.104804379,1.845917707,23.98467406
33097,7439,5817.1935,3046.124366,107.5668039,56.19136756,9.155648424,2.067374577,25.05412749
33098,7440,5806.33814,3013.365666,124.361651,90.60543898,9.319894902,1.858622248,21.53480655
33099,7440,6135.42225,4092.495964,126.6494936,168.9656769,9.489898774,2.244083615,15.71759621
33101,7442,3978.721309,8017.144141,156.2681062,67.79731434,10.0480495,2.052048448,35.89108434
33102,7442,7553.121767,7495.662563,112.0596835,52.17214147,10.11052667,2.043057412,27.56216395
33103,7444,3532.624068,6918.787485,129.4224829,62.50144219,10.52629959,1.785806178,28.19563368
33104,7444,7656.768151,7573.74287,169.8453384,104.4457108,8.896834456,2.117580702,30.14368003
33105,7445,5852.798126,3050.113419,125.8995764,59.19726802,9.962618516,3.130491399,35.51551729
33107,7446,3382.045578,5368.581856,86.68211987,50.92618297,9.534272347,1.627303154,19.83861202
33109,7447,6330.47664,2968.257371,114.5768885,90.29385432,10.1023083,1.912037923,19.75541672
33111,7448,3927.247816,5926.418876,141.644721,67.39916785,9.165227943,1.759213541,29.93728969
33112,7449,2930.207121,7438.307768,131.6128485,54.14340664,9.930854625,1.957925017,32.62610221
33113,7449,6230.338616,2590.085377,138.5708072,78.48723095,9.413770654,2.273262103,28.638087
33115,7451,7482.140367,7713.296027,194.5058499,221.4771578,9.033050779,2.582907667,23.28912968
33116,7452,7559.752192,7625.396732,170.3009774,92.39523273,9.822926352,2.72302635,36.98829193
33117,7453,3575.560183,6911.080285,157.8668442,120.1985074,10.96829069,2.601035564,26.79481765
33120,7455,6349.567742,1688.899881,141.2556601,118.9242915,10.45801856,2.425047456,22.71618926
33122,7456,3833.134958,5606.677574,128.6588436,183.7700539,10.24752239,2.005992607,14.96033913
33123,7456,6375.171998,1702.462722,122.9241901,96.65869459,9.609093083,2.061035147,20.89592476
33128,7457,2552.780314,7357.437003,145.9116717,95.62770512,8.86456175,1.760024524,24.86608573
33131,7458,3557.487927,6953.750548,198.1895793,244.2126952,10.71968481,3.575579617,25.59517612
33132,7458,7911.656327,1375.837507,140.5121664,60.71832806,9.168201672,2.145493694,34.10715587
33134,7460,4296.218531,9209.565458,132.1274996,60.62752093,9.842523986,2.27241307,32.11594126
33135,7461,3003.048079,7554.702002,159.4885568,100.1225564,9.381902236,2.333681132,29.57212048
33136,7461,3979.170468,9001.38897,169.5773679,103.9269836,9.352956177,2.395538641,31.70593779
33138,7462,3975.657497,9032.257724,110.4109789,105.6706364,10.77850939,2.358414265,17.98862681
33139,7462,7992.5408,1394.310234,101.0486698,74.66896343,10.16428918,2.512104082,20.44314764
33140,7463,3941.163465,9021.382678,109.9566973,58.04027394,10.30275865,2.25323389,25.87801474
33142,7464,6398.817907,1698.117712,120.3699378,105.364493,10.63554475,2.650955596,20.63335253
33145,7465,8002.04695,9858.105406,149.4931691,69.62711495,8.790648776,1.783679137,31.53349556
33146,7467,5708.453256,7816.134625,210.6273566,121.3420827,9.675671198,2.736057496,41.60765736
33147,7467,7193.338515,1715.161708,213.1730017,108.0510276,9.506050398,2.434665926,43.47639065
33149,7468,6649.993637,8991.515011,143.041192,60.05763874,9.46901326,1.609599573,31.81369925
33151,7469,3810.843458,8997.060712,137.4444425,106.1430894,9.8299912,1.885492409,22.05914134
33152,7470,3766.573915,8958.250955,127.4192871,161.683815,9.12902046,1.940696193,15.85278807
33153,7470,6648.747798,8929.601782,116.6929849,54.36642802,9.6660525,1.529335788,26.15791599
33155,7471,3623.626109,8878.865224,126.2128697,110.0806754,9.834899896,2.139546899,20.07257313
33156,7471,5715.391234,7997.881705,131.3094178,64.24968148,9.555565395,2.129024426,29.83971875
33158,7472,7989.358438,9837.215754,110.894836,105.5953151,9.680832457,2.419753219,18.19583111
33159,7473,3570.036441,8939.814097,144.0219494,98.63564822,8.403888709,1.869166099,24.37002478
33160,7473,8017.534335,9833.943578,136.6607176,69.37317852,9.184250549,1.830543808,28.4183436
33162,7474,3519.728798,3781.414994,166.7115171,98.9263257,8.741238735,1.673739652,28.29363152
33163,7474,8009.100865,9857.253105,121.2107541,138.9941007,9.393846009,1.994612358,16.44366474
33164,7475,3494.573525,3747.448124,85.53216359,71.66900384,9.64251665,2.086439756,16.68687333
33165,7476,4530.393592,2998.590064,110.1996138,52.420703,8.909379405,1.48524343,24.90483479
33167,7477,6337.652048,2734.715041,134.5664183,107.0176154,9.228099332,2.054322027,21.83969818
33168,7478,6339.981107,2711.849903,139.3413361,188.7302303,9.038968151,2.753649207,17.20013391
33169,7479,2874.638046,1518.275932,124.6973873,54.68881714,9.054665165,1.682693584,28.85100302
33170,7479,6351.324659,2715.895914,123.1105874,143.6533841,9.623565563,1.95536385,16.35985938
33171,7480,6419.228619,8104.907012,245.8362643,157.2196665,8.266590489,2.279103217,39.19052821
33174,7484,7590.73432,7529.09011,124.5266277,122.1722519,10.19871107,2.25598532,18.75661971
33175,7486,2833.353833,1472.1732,114.0256854,59.3609782,9.574926572,1.710726563,24.73534518
33176,7487,6293.368517,2710.743849,126.3413443,93.39488679,9.511216515,1.832260004,21.46943393
33177,7487,7647.462615,7545.508641,154.3770821,115.0830022,8.747266942,2.158011361,25.0755903
33178,7488,6322.185823,2729.59243,139.672836,239.7652947,10.45891287,2.606565303,14.68965166
33179,7488,7975.825025,9913.944108,114.1575683,59.51117198,9.300808861,1.403993363,23.80367521
33181,7489,2743.418318,8882.633333,119.6441784,56.5208526,9.437102339,1.582821824,26.49602064
33183,7489,6328.188856,2716.821797,133.374231,162.1835868,9.490090745,2.126861501,16.90989562
33184,7489,7572.237273,7540.733707,130.3584074,145.2394551,10.66133513,1.760284405,17.03926355
33185,7490,3029.531591,3921.12625,211.4647093,113.9510575,9.786357217,2.379895695,40.74165074
33186,7490,7753.482021,7629.665091,202.4938927,146.7562593,9.888929205,2.609369463,33.09325267
33187,7491,2776.412917,8783.852121,135.1574978,62.13279875,8.69498454,1.326361984,27.77850789
33188,7492,2922.017001,7483.869723,165.3551537,83.13577389,8.600413439,1.947203806,32.95568029
33189,7492,8054.823105,9934.864489,173.1976563,94.05568385,8.277791156,1.334836836,28.95650107
33192,7494,7766.929602,7663.232559,205.159943,101.9467657,9.232867716,2.31424862,41.74855675
33194,7495,7309.289483,8977.974924,125.363259,74.48979626,9.243716931,2.162045121,25.5905739
33195,7495,7621.304885,7509.804453,139.7458702,106.4741806,9.051274116,1.883913913,22.45176615
33197,7496,4947.778067,6922.180927,129.7171944,51.84109845,9.832213763,1.899196411,32.60939263
33206,7503,7076.889909,1805.528576,195.0115836,106.729195,8.814411523,1.86504026,34.14946947
33208,7504,4844.680548,1357.079654,142.976116,71.27894011,9.769791476,1.864885844,29.73780039
33209,7504,7425.604646,8660.269385,117.9489369,119.4371456,11.20675163,2.904280424,19.05703049
33211,7505,2993.938132,9454.172157,173.7866069,134.0345513,8.544736544,2.040595627,25.9640881
33213,7506,3000.169139,9540.646767,169.0998263,137.7704048,9.671353189,2.161874176,25.06498045
33214,7506,4901.036512,1392.210344,134.467906,158.1381197,9.718662908,2.39842931,17.77654176
33215,7507,2980.298325,9503.118927,136.3710074,107.6385731,10.04776824,2.821486294,24.46757214
33216,7507,7601.189766,7562.137734,135.4928396,60.08282042,10.2517908,2.198985682,33.01236999
33217,7508,2973.267632,9524.160023,116.4050168,73.65987464,10.62595329,2.324163355,24.0068462
33218,7508,3909.13099,5612.942991,124.5047591,72.13301922,9.29329565,1.811657662,24.66140423
33219,7511,4301.550966,9275.091563,126.7673573,73.10929467,9.36385076,1.94674491,25.46681671
33221,7513,2278.712601,1345.405775,171.6061043,94.76703511,9.179003067,2.024314865,32.13238877
33222,7514,2238.148229,1333.778591,157.694737,107.5898737,9.512171939,2.403036285,28.0171149
33223,7516,2508.868715,8176.610592,144.4315797,71.00903585,9.549853909,2.258023108,32.39725136
33224,7516,8002.748582,9859.861376,109.2953601,150.1174183,9.843263923,1.89073914,13.9850918
33225,7517,8021.200767,9860.585015,138.9157211,248.2292926,9.721649479,2.142669023,13.83171117
33226,7519,2295.324509,1302.468293,150.8471435,64.66790789,8.873529064,1.837431796,33.8691696
33227,7519,6473.315212,5306.38577,97.08204221,52.68690652,9.050739427,1.948842179,22.75036375
33228,7519,7484.266169,7678.622294,184.0745642,86.02862228,9.465619363,2.20807757,39.43423961
33234,7532,2275.613721,1273.390461,128.5594905,88.18899293,9.946321686,2.277878729,24.04011938
33237,7537,8034.854623,9878.273972,135.6650549,96.17370148,9.030455623,1.727791268,22.63321229
33238,7541,7625.80004,7480.964786,98.55951693,55.8398032,9.742989068,2.090499051,22.71490637
33240,7542,6517.065233,5215.125665,204.1558387,103.0464958,8.27051228,1.900299672,37.5452527
33241,7543,8004.348569,9858.124815,126.3669515,75.94083797,9.7194429,2.250638553,25.85595548
33243,7546,6098.041851,8431.222854,125.8069123,60.08235493,9.6284046,1.785985223,27.92262498
33244,7546,7606.759055,7504.002225,131.4270186,97.41294397,9.78845654,1.74968618,21.70332639
33245,7547,7575.882902,7541.530011,138.6343887,70.64508856,9.855483384,1.703066663,28.01909215
33247,7548,4867.197046,1244.587855,209.8751875,105.925048,9.901479023,2.043367081,39.5049482
33248,7548,7588.066075,7503.611935,114.6841147,94.82701457,10.53215361,1.717509795,18.85756165
33249,7551,3980.12896,7961.378115,194.857422,92.05929829,8.994687173,1.827077998,37.49087914
33250,7551,4647.238719,5363.956819,144.1451168,96.27483588,9.066160493,2.146724448,25.77836981
33251,7551,8049.891882,9912.140094,148.3975633,67.85026085,9.613578068,1.807172729,31.91125863
33252,7553,7191.212043,1657.526979,143.2733574,79.02225588,9.301243362,1.768501806,27.45396127
33253,7553,7597.336873,7520.940756,135.9474381,142.089014,9.828418527,1.992454536,18.46876623
33254,7553,8054.60894,9891.671652,135.0948228,74.96949594,9.424547351,1.948738461,27.1345963
33257,7555,7195.477197,1738.308675,131.1923397,58.71832734,10.03121176,1.894968817,30.42141765
33259,7556,7603.918729,7533.394179,110.2480814,86.56603417,10.34244091,1.796973546,19.18230044
33261,7557,7610.50519,7548.334293,131.5485565,136.6397606,10.39019587,2.151715433,18.48816748
33262,7558,7645.808151,7558.331191,131.4623018,107.1530023,9.696251315,1.761072483,20.53501734
33263,7558,7989.083831,9856.369533,124.1814673,185.3580495,9.510054371,2.132672663,14.4501843
33264,7559,7639.245718,7526.525275,164.980188,129.7364104,9.24973987,2.509194903,26.61023482
33265,7562,2550.006307,7335.956861,107.8206511,71.94223884,12.0914062,3.447567866,25.64239793
33266,7562,2921.458142,9050.067011,124.508422,53.63082208,9.98212118,1.969711051,30.59645942
33267,7562,7203.417301,1674.686599,131.8150599,78.34968532,11.67647334,2.603230017,28.2481171
33268,7562,8012.923105,9939.317587,171.2946133,155.2934843,8.569463606,2.415696568,24.41627484
33269,7563,2626.064515,7230.528808,263.0152961,187.9230195,9.799961167,3.607027857,49.78396995
33270,7563,6476.386028,4120.578272,88.05797792,62.14550361,9.660619561,1.828261296,18.30212103
33272,7564,6493.709838,4171.064332,179.8156061,114.8785954,9.6204669,2.049997236,30.13852836
33273,7564,7618.970969,7507.472921,106.9815364,113.7319258,9.47133255,1.972987871,16.08483482
33275,7565,6466.51662,4159.312102,139.0850763,90.32815291,9.869317002,1.711895624,24.16388909
33276,7566,2976.230266,9092.567465,156.3521473,78.79045687,9.392018986,1.921206488,31.56643391
33278,7567,6507.49126,5310.201229,118.5585905,53.54669346,9.616576895,2.099364735,29.3768757
33281,7569,6802.387022,6977.988541,138.0176302,66.73345154,9.669990792,1.730610516,29.02484383
33282,7570,2851.25836,8986.790754,200.2673804,98.56223066,9.424859972,2.236789009,40.60568582
33283,7570,7578.099049,7516.365201,132.1325345,66.76520515,10.22583643,2.221523801,29.77019485
33284,7571,7875.031816,9269.286804,90.20069832,52.4567004,9.804322611,2.163672564,21.48113682
33285,7572,4130.944453,3326.430948,159.3380825,77.13065829,9.223462856,1.687752905,31.44814595
33287,7573,7600.85034,7540.471588,133.725536,113.5830457,9.930067241,1.850054042,20.41943722
33289,7575,2888.905489,1484.111032,129.9044863,77.886738,9.384030971,1.762476689,24.57385665
33290,7575,7617.278526,7501.907096,117.1718709,70.92651448,9.554324317,2.029124462,23.84694062
33292,7576,2371.387469,7348.296415,146.8769844,63.73927866,9.325237925,1.781858906,32.67175721
33293,7576,4372.336253,7785.539642,140.5989829,85.08520571,9.654074845,1.832915149,25.84130804
33294,7576,6789.862415,6966.509108,154.6946015,139.0888022,9.579278146,2.235211025,22.46410931
33296,7577,6752.34983,6932.88633,155.2437075,132.7686222,9.135311942,1.8778351,22.20781477
33297,7577,7825.172427,9195.269034,172.0037943,83.17118542,8.306901486,2.016903257,35.24787941
33299,7578,7597.388762,7492.6099,132.7030128,72.203451,9.891210881,2.116202741,27.90818931
33301,7580,6498.396324,5324.416436,102.0025956,50.14675986,9.778733382,1.843347092,24.51756932
33303,7582,7169.224648,8535.156947,141.938543,112.8170216,9.49447414,1.877431026,22.05484205
33304,7583,7110.329134,8539.296905,118.6911013,127.2701459,10.8455398,2.39304808,17.52220243
33305,7584,7139.607281,8534.170586,126.5559402,71.18406456,10.21220017,2.50972014,28.1606106
33306,7586,5708.844874,6249.868157,145.338306,70.96679976,9.649886553,1.805569884,30.1482251
33307,7587,5076.388621,4069.973267,115.0873978,83.99206409,9.504842166,1.719390901,20.32149728
33308,7589,5806.779651,6242.972389,169.8476589,249.9190808,10.10833902,2.386137816,17.71651897
33309,7591,7178.520109,8536.103297,135.9282641,182.5695053,10.79308763,2.422983044,16.52638795
33310,7592,2480.021149,7324.332258,114.7929743,55.78123834,10.31129511,2.265568464,28.14121847
33312,7592,4296.770758,7915.707329,141.9030083,58.10622847,9.677154948,2.402270591,37.55271644
33313,7592,7137.173131,8541.024242,149.9786409,162.0153493,10.4347045,2.238626377,19.63860489
33315,7593,2434.251511,8312.78074,150.9090873,63.45115478,9.244463257,2.112011966,36.27086745
33317,7596,2496.013845,7312.924982,127.6689525,54.05819199,9.131616174,1.983818188,31.52377293
33319,7599,2443.354329,8304.66447,145.6678537,103.4270997,10.81104395,1.910725844,24.12073514
33320,7599,2982.752915,9721.18895,145.966644,78.67836959,9.597379297,1.879294587,28.68776116
33321,7601,2980.449077,9696.4878,154.483549,67.84630894,9.749969042,1.681970805,32.84201454
33322,7603,5679.049232,9333.993311,102.5699387,98.91615918,9.468745751,1.777709123,16.41283715
33324,7604,7576.722732,9398.419447,144.4825648,180.4790604,9.801654775,2.770809464,18.54693624
33326,7605,3182.663336,9149.639885,215.0262413,109.4189079,8.753864495,2.631012939,45.58602132
33327,7605,4376.330819,7910.240917,139.0567918,84.22304657,9.039073908,2.055460396,26.51693406
33329,7606,3281.34817,9087.830186,142.940719,65.43854167,9.211194952,2.045816902,32.52147876
33330,7606,4979.234305,4124.255825,143.8569699,64.72626284,9.090476847,1.750223198,31.30253035
33331,7606,7866.282582,9321.212824,114.3922934,61.04834518,9.154567712,1.72262896,24.44365974
33333,7607,2365.196956,6469.409806,199.1650766,129.2407818,9.52784188,2.562480518,35.1796657
33334,7607,4377.184439,7886.737056,149.8887822,67.92675622,9.658337923,2.078583293,34.01345266
33335,7608,7963.808752,6944.08274,102.3972946,50.60101464,10.83024313,2.233796286,25.824928
33337,7612,4435.888529,10830.0535,111.8506094,86.24009109,9.461224996,1.815594338,19.5697311
33338,7613,4404.738224,10835.10642,148.4056692,134.9885284,9.659125804,2.390408272,22.16863588
33339,7614,2021.662287,6451.809623,146.2787672,70.99577309,9.439334112,1.715809088,29.92276725
33340,7614,4403.381962,10835.51319,119.0255781,114.3395431,9.829031438,1.50018622,17.33163049
33342,7615,4448.991103,10820.95896,143.6312401,78.86313401,8.715253142,2.181633582,29.49550262
33343,7616,4393.710821,10820.11864,110.1946383,66.71349534,9.21097393,1.742056468,22.24213356
33344,7616,4861.967201,4111.931763,119.4193385,57.80761255,10.10212903,1.956470986,27.55001465
33345,7616,7613.405943,9399.143585,125.7036516,331.316276,10.28340105,2.667877506,10.84982813
33347,7617,7613.789877,9390.062842,130.9914317,345.7177321,10.78044694,3.062560587,11.31892743
33349,7619,5767.621433,6263.292787,162.7324401,218.8417907,10.60694745,3.000195854,19.5234919
33350,7620,5778.158127,6173.637123,143.4074066,79.12102018,9.515144117,1.911119913,28.09047711
33351,7621,3004.138496,10106.83028,142.3475807,59.71385075,9.671862784,1.854762678,33.21566502
33352,7623,7580.867217,9395.366472,158.4693916,165.9904041,9.480970404,1.733606555,19.56945431
33353,7624,3028.499261,10044.72938,175.4582605,95.21305976,9.69920994,2.167180147,33.92821218
33354,7624,6091.141025,4199.715454,149.7487355,76.01084124,9.758371636,1.563167657,28.75581081
33355,7625,7919.305829,1368.153389,101.8084121,81.58743846,9.9981595,1.818967231,18.23882674
33357,7627,3887.310508,7511.024325,102.2241052,54.50935754,9.543093525,2.019386088,23.86800747
33358,7627,6785.166909,7004.21432,124.6567079,84.51481231,9.43584471,2.011778639,22.96294277
33359,7628,3833.078721,7461.824826,86.73048476,63.31355548,10.6826588,2.390322772,18.72137175
33360,7628,6782.393376,6933.59273,147.7918782,108.7553144,10.5245032,2.727216612,26.75506886
33361,7629,3786.687974,7435.799502,106.9411279,169.4722806,10.62313905,2.546805321,13.2872621
33362,7629,6614.198202,8975.029828,164.0538296,77.94379978,8.878470089,1.499001894,31.320604
33363,7630,3842.024859,7413.36355,113.7021595,133.950622,10.84043048,2.500936316,16.31424533
33364,7630,7826.871953,9252.252289,110.7691423,60.68563365,9.808372015,2.181137757,25.10885007
33365,7631,3810.533792,7423.144121,130.9018567,163.7795118,10.04855632,2.570818601,17.12595313
33366,7631,7803.59167,9305.557272,99.7264572,88.98467418,9.161039728,2.122693032,17.40002283
33368,7632,3856.593404,7440.052122,140.9052503,79.98944184,10.11471083,2.078696367,28.00793944
33369,7632,7809.816862,9264.248449,176.0471764,92.36703566,8.694595831,2.295801607,35.73156891
