"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
1111,4,14848.25887,13141.10852,134.70504,232.21144,5.10269,3.5458,34.29608,1
1112,4,14930.84133,9060.94655,137.8789,1401.50985,5.41405,28.23568,27.44647,1
1113,4,22387.34335,12361.54682,135.21302,2133.14119,4.60009,32.81725,37.42051,1
1114,5,1666.30775,8479.87246,121.35009,1591.18048,4.90612,31.31116,34.13972,1
1115,5,2498.46275,7930.17925,134.09126,1748.31432,5.23379,29.88145,45.39399,1
1116,5,2386.59524,12915.33523,293.38427,1718.27332,3.85467,21.42308,62.63087,1
1117,5,6016.19066,3608.11367,129.71818,1125.11248,5.21856,20.55777,29.82476,1
1118,5,8589.96088,13008.4434,116.94379,312.10397,4.76596,7.2948,22.64781,1
1119,5,12874.20025,13512.76998,133.82371,2063.07913,4.97711,25.80494,28.50197,1
1120,5,14649.53454,13656.3154,330.90174,422.51154,3.24899,5.61659,83.0012,1
1121,6,15592.77406,11257.67506,138.06314,900.42665,5.29576,17.29552,33.74837,1
156,7,17006.38531,1834.79771,163.26856,60.16095,4.41609,1.56596,49.60114,1
1122,7,15161.65122,13137.54368,152.18882,386.13912,5.76609,7.4996,24.06545,1
174,8,11076.11906,3122.08122,138.42506,113.55399,5.06596,1.70324,26.36675,1
1123,8,1126.63355,6757.28347,140.07077,425.96366,4.41613,10.25556,38.62824,1
1124,8,10334.28416,12801.77061,140.07674,1267.19196,4.8299,24.28329,30.26657,1
1125,8,14920.92018,9086.79996,145.72467,1279.45108,5.30899,22.29354,37.99436,1
206,9,14465.1166,9649.20249,121.99877,63.17173,6.6009,2.59065,41.07148,1
1126,10,5536.50521,2522.81643,294.21894,632.23516,3.7866,8.69503,74.72928,1
1127,10,10596.19882,4997.88269,171.32711,230.26769,5.1055,2.99217,51.5654,1
1128,10,15636.24643,11217.59232,144.18964,144.00708,4.69102,2.7288,32.94664,1
1129,10,16752.99126,1904.83023,130.45877,1092.07177,5.08699,15.1921,36.39046,1
259,11,14982.97797,13172.27825,207.45474,201.06092,3.97005,2.20516,33.65132,1
1130,12,1191.39274,6780.11116,141.80299,155.03647,4.48611,3.71014,39.90406,1
1131,12,15226.24943,13172.10369,121.5191,575.50812,4.64519,13.05652,35.09975,1
1132,13,2336.08126,13113.02984,154.36521,2167.6587,5.98939,37.28735,29.01184,1
1133,13,13000.96396,2676.78093,141.50107,1166.62179,4.95211,17.57188,38.70372,1
1134,14,3455.34896,11257.75096,136.56385,1551.9986,4.95234,21.67531,38.24631,1
1135,14,15033.68214,9165.48691,175.09606,457.01587,5.27524,8.15337,46.22228,1
1136,15,5364.30043,2650.5707,94.53533,76.84432,5.13435,2.67027,27.00141,1
1137,15,13004.25082,2660.24585,136.53647,1624.50274,5.15385,23.1409,26.64505,1
1138,17,5398.26038,8125.92675,126.46188,688.63557,5.09681,11.06046,26.85179,1
1139,17,19244.83792,14537.39251,161.50549,140.14411,4.60895,3.04508,35.91497,1
413,18,12847.69512,13638.45992,84.6464,38.83919,4.63222,1.35724,27.78791,1
1140,18,2422.62469,12879.91303,272.2484,1253.79872,4.49598,17.88278,86.34869,1
1141,18,19292.2518,14589.76352,110.98493,269.54802,4.51991,5.22573,28.20861,1
1142,19,3794.48831,14672.67382,121.97292,621.16105,4.17998,14.08356,31.37404,1
1143,20,6119.74669,489.17531,116.71245,285.38267,4.75439,5.67793,26.4149,1
491,22,5678.70393,2446.8503,221.6455,87.82889,4.81817,2.05354,67.70853,1
1144,22,7442.62828,12317.8991,151.53595,445.10219,4.95137,5.3894,22.60168,1
1145,23,17430.51087,11177.77216,123.581,1442.58219,5.10507,33.17077,32.02163,1
1146,27,17462.5791,11007.9603,335.42538,583.84168,3.21735,7.91652,81.68409,1
624,28,15104.02045,9205.17008,239.12594,473.2154,4.03056,6.45318,40.8283,1
1147,30,2432.6331,12800.20697,253.40141,1641.94379,4.59948,24.71235,47.22371,1
1148,30,5759.11446,2401.83427,153.96444,514.47685,4.86433,13.14675,34.37646,1
1149,30,12743.43856,11418.50658,121.79561,1094.3177,5.04549,21.28767,23.40035,1
671,31,1135.20719,6832.27561,163.00103,66.85093,3.76141,1.16563,40.65842,1
689,31,19855.92839,13874.7139,164.04685,52.16477,4.5374,1.07097,47.07507,1
1150,31,2962.12084,10095.85436,122.18434,487.38218,4.51316,12.46886,35.92405,1
1151,31,7312.12882,7182.27693,180.97751,146.09934,4.70765,2.82596,43.26044,1
1152,32,5985.46418,3556.78744,113.95095,184.51981,4.93881,6.04703,34.32038,1
1153,33,11707.09467,4498.28515,134.53411,966.89021,5.17647,13.92441,29.38389,1
731,34,1027.43819,11662.36636,121.49355,56.88543,5.03095,1.30663,32.56225,1
733,34,2429.33468,7842.07905,201.8559,97.08709,4.21958,1.32145,43.74137,1
738,34,5608.90336,2486.16887,301.63354,161.95147,3.84549,2.22965,70.82973,1
761,35,5897.30078,3705.33078,277.98978,138.02596,3.531,1.65257,59.25897,1
1154,35,20200.31254,8121.18745,137.27309,1266.68908,4.87043,20.88355,26.63286,1
1155,37,2506.59563,12692.91857,147.52778,477.95909,5.28858,10.35139,38.52065,1
1156,37,15001.29962,9109.46663,145.19416,165.68972,5.17722,3.90583,38.80194,1
897,42,5453.83087,8106.81703,133.39968,57.52905,4.50874,1.37253,36.95417,1
902,42,11653.78884,4510.72174,183.69271,70.26826,4.41101,1.51849,51.46678,1
928,43,22381.09978,2875.05714,29.30231,34.13352,5.92092,1.86023,13.58725,1
930,44,2435.19453,7940.33767,170.24943,67.99813,4.08761,1.24194,43.54634,1
948,44,22393.51394,2992.48245,94.96889,83.35039,6.07605,2.32483,22.89311,1
1157,44,2982.02945,10161.68972,134.34676,88.57944,4.58835,2.68301,40.53298,1
1158,45,17583.55751,10606.10619,196.15276,174.2197,4.60339,3.86527,55.93902,1
973,46,1713.52549,8414.57739,100.38283,51.7849,4.66153,1.49334,28.81153,1
1159,47,14517.43288,13783.17655,126.43667,322.45193,4.69408,5.94689,29.41007,1
1052,49,17540.72841,11031.81587,355.65572,293.30234,2.50349,2.87877,67.20717,1
